Impact,Irradiance
8.774769297047765,28.056112224448896
7.645640388858436,30.06012024048096
6.721420282896795,32.06412825651302
5.95535742958828,34.06813627254509
5.313312351314657,36.07214428857715
4.769884505792309,38.07615230460922
4.305859028977534,40.080160320641276
3.906468299504589,42.08416833667334
3.5602649231449712,44.0881763527054
3.2581930551806924,46.09218436873747
2.993055955541876,48.09619238476954
2.7590664568835903,50.1002004008016
2.5515281683677076,52.104208416833664
2.3665977357076216,54.108216432865724
2.2011054314298453,56.11222444889779
2.052410399901672,58.11623246492985
1.918327172505418,60.12024048096192
1.7969947617320696,62.12424849699398
1.6868453894264566,64.12825651302605
1.5865450814012834,66.1322645290581
1.4949530370165895,68.13627254509018
1.4110890043715283,70.14028056112224
1.3341069077815246,72.1442885771543
1.263268538581022,74.14829659318636
1.1979456743761983,76.15230460921843
1.1375757273415052,78.1563126252505
1.0816700074541328,80.16032064128255
1.0297986590526584,82.16432865731463
0.9815823601230336,84.16833667334669
0.9366853565403876,86.17234468937875
0.8948095914122548,88.1763527054108
0.8556864413849513,90.18036072144288
0.8190858191069228,92.18436873747494
0.7847923706852822,94.188376753507
0.7526160177056799,96.19238476953907
0.7223858672342499,98.19639278557113
0.6939479337197854,100.2004008016032
0.6671631703779897,102.20440881763525
0.6419057629215319,104.20841683366733
0.618059261331955,106.21242484969939
0.5955249138970602,108.21643286573145
0.5742059630233514,110.22044088176351
0.5540164645716827,112.22444889779558
0.5348779419290096,114.22845691382764
0.5167186205670331,116.2324649298597
0.4994727526077499,118.23647294589178
0.4830800194994657,120.24048096192384
0.4674831951187496,122.2444889779559
0.4526349627581631,124.24849699398796
0.4428801300959395,126.25250501002003
0.43606640088816917,128.2565130260521
0.42946237591380787,130.26052104208415
0.42305852319901466,132.2645290581162
0.4168458798430492,134.26853707414827
0.4108160101746611,136.27254509018036
0.40495939871648245,138.27655310621242
0.39927171223373736,140.28056112224448
0.39374428919153875,142.28456913827654
0.3883704519804321,144.2885771543086
0.3831438888874045,146.29258517034066
0.3780586293731519,148.29659318637272
0.37310902132716456,150.3006012024048
0.3682897101184653,152.30460921843687
0.36359420794857583,154.30861723446893
0.3590205387536162,156.312625250501
0.3545627010682605,158.31663326653305
0.35021635124164946,160.3206412825651
0.34597736012423036,162.32464929859717
0.34184179998840963,164.32865731462925
0.33780593239469947,166.3326653306613
0.3338661969245689,168.33667334669337
0.3300179172024612,170.34068136272543
0.32626043948181904,172.3446893787575
0.32258937930162424,174.34869739478955
0.3190017906375365,176.3527054108216
0.3154948598708309,178.3567134268537
0.31206589843253096,180.36072144288576
0.30871233593254294,182.36472945891782
0.30543171373689076,184.36873747494988
0.3022205012590136,186.37274549098194
0.2990788130925406,188.376753507014
0.2960033014184286,190.38076152304606
0.2929918982473215,192.38476953907815
0.29004262086780014,194.3887775551102
0.287153567495467,196.39278557114227
0.28432291318572306,198.39679358717433
0.281548905991778,200.4008016032064
0.27882877467011935,202.40480961923845
0.2761630901452501,204.4088176352705
0.2735491995962177,206.41282565130257
0.2709856089902441,208.41683366733466
0.2684708812101092,210.42084168336672
0.26600363336945493,212.42484969939878
0.2635825342786326,214.42885771543084
0.2612063020513369,216.4328657314629
0.2588726890913053,218.43687374749496
0.2565825396727473,220.44088176352702
0.2543336851143392,222.4448897795591
0.25212501932642045,224.44889779559117
0.24995547537296883,226.45290581162322
0.24782402375433635,228.45691382765528
0.2457296707795797,230.46092184368734
0.24367145702298237,232.4649298597194
0.24164750863175977,234.46893787575146
0.23965883241137542,236.47294589178355
0.23770360832055265,238.4769539078156
0.23578100007737357,240.48096192384767
0.23389019904562475,242.48496993987973
0.23203042310177616,244.4889779559118
0.23020091555722993,246.49298597194385
0.22840094413271822,248.4969939879759
0.22662890986995646,250.501002004008
0.22488591327687568,252.50501002004006
0.22317039278349432,254.50901803607212
0.22148170443887275,256.5130260521042
0.21981922425956246,258.51703406813624
0.21818234746162518,260.5210420841683
0.21657048772782733,262.52505010020036
0.2149830765081438,264.5290581162324
0.21341872246515062,266.5330661322645
0.21187857623696027,268.53707414829654
0.21036127285760917,270.5410821643286
0.20886630845983872,272.5450901803607
0.20739319388786187,274.5490981963928
0.20594145416433896,276.55310621242484
0.20451062798036146,278.5571142284569
0.20310026720729402,280.56112224448896
0.20170914105007773,282.565130260521
0.20033842232555865,284.5691382765531
0.19898689905846298,286.57314629258514
0.1976541713616221,288.5771543086172
0.19633985037925597,290.58116232464926
0.19504355790918537,292.5851703406813
0.19376492604046425,294.5891783567134
0.1925035968057038,296.59318637274544
0.1912584661783605,298.5971943887775
0.19003071109251393,300.6012024048096
0.18881924106710227,302.6052104208417
0.18762373470383353,304.60921843687373
0.1864438790070027,306.6132264529058
0.18527936911068044,308.61723446893785
0.1841299080164622,310.6212424849699
0.18299520634130426,312.625250501002
0.1818742620523348,314.62925851703403
0.18076824452426418,316.6332665330661
0.17967616152555932,318.63727454909815
0.1785977518004326,320.6412825651302
0.17753276058393946,322.64529058116227
0.17648093940164453,324.64929859719433
0.17544204587666073,326.6533066132264
0.17441584354374878,328.6573146292585
0.17340141382097035,330.66132264529057
0.17239991103566055,332.6653306613226
0.17141042371150028,334.6693386773547
0.1704327373026556,336.67334669338675
0.16946664234131645,338.6773547094188
0.16851193428834288,340.68136272545087
0.1675684133891519,342.6853707414829
0.16663588453463174,344.689378757515
0.16571415712687948,346.69338677354705
0.16480238973991163,348.6973947895791
0.16390171425069136,350.70140280561117
0.1630112941684253,352.7054108216432
0.16213095568795383,354.7094188376753
0.1612605289098663,356.7134268537074
0.1603998477314023,358.71743486973946
0.15954874974098893,360.7214428857715
